year,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49
1969,17.901,35.936,64.624,103.267,145.641,188.556,224.358,251.313,269.071,277.988,279.965,276.167,269.812,261.935,253.861,246.052,239.206,233.34,227.824,222.201,215.099,206.079,194.592,180.647,164.845,147.142,126.755,104.252,82.922,63.728,47.624,34.836,25.408,18.743,12.188
1970,17.573,35.078,62.609,99.481,139.927,181,215.996,243.181,261.489,271.007,273.183,269.117,262.192,253.531,244.681,236.22,229.137,223.525,218.807,214.413,208.424,200.293,189.539,176.166,160.688,143.133,123.112,101.244,80.63,62.167,46.708,34.441,25.346,18.829,12.291
1971,17.578,34.92,61.292,95.997,133.795,172.194,205.73,232.795,251.817,262.614,265.966,262.743,255.974,246.788,237.117,227.7,219.847,213.721,208.729,204.324,198.693,191.275,181.408,169.057,154.724,138.401,119.551,98.743,79.012,61.243,46.283,34.331,25.419,18.972,12.426
1972,17.265,34.151,59.301,92.001,127.541,163.662,196.178,223.505,243.489,255.654,260.091,257.459,250.561,240.562,229.771,219.099,210.228,203.412,198.075,193.666,188.359,181.561,172.49,161.07,147.754,132.513,114.767,95.049,76.268,59.28,44.933,33.434,24.839,18.594,12.205
1973,17.405,34.255,59.127,91.197,125.63,160.078,191.073,217.163,236.168,247.552,251.16,247.631,239.911,229.189,217.73,206.46,197.182,190.213,185.143,181.355,176.552,170.079,161.346,150.292,137.246,122.268,105.307,86.926,69.661,54.237,41.307,31.002,23.259,17.541,11.559
1974,16.524,32.559,57.263,89.893,125.037,160.096,190.192,213.819,229.702,237.659,238.194,232.188,222.994,211.823,200.63,190.163,181.753,175.663,171.717,169.228,165.354,159.368,150.923,140.025,127.049,112.216,96.12,79.386,64.164,50.974,39.949,31.082,24.194,18.75,12.563
1975,12.651,25.428,49.133,83.794,123.349,164.264,196.445,217.972,229.444,231.528,226.539,215.977,204.105,192.219,181.743,173.062,166.437,161.931,159.55,158.561,155.724,150.269,142.045,131.156,118.212,103.603,88.431,73.366,60.248,49.38,40.253,32.708,26.541,21.204,14.492
1976,13.151,26.229,48.688,80.363,115.807,152.5,182.117,202.854,214.992,218.909,215.983,207.297,196.218,183.983,172.667,162.856,155.039,149.368,146.019,144.376,141.561,136.807,129.626,120.078,108.923,96.501,83.539,70.61,59.488,50.393,42.505,35.619,29.653,24.072,16.609
1977,12.038,24.028,45.881,77.664,113.883,151.826,181.724,201.816,213.055,215.957,211.85,201.763,188.886,174.511,161.12,149.42,140.025,133.06,128.444,125.684,122.693,118.774,112.955,105.207,96.379,86.677,76.161,65.236,55.624,47.563,40.377,33.935,28.327,23.078,15.992
1978,12.537,25.089,47.534,79.579,115.092,150.851,178.338,196.119,205.943,208.45,204.721,195.588,183.622,169.903,156.616,144.42,134.029,125.566,118.857,113.619,108.792,103.894,97.886,90.687,82.994,74.857,65.799,56.069,47.236,39.591,32.849,26.972,22.085,17.8,12.281
1979,11.556,23.7,46.254,79.282,116.11,153.808,180.667,195.569,202.199,201.826,196.34,186.614,174.592,161.195,148.528,137.086,126.93,117.998,109.952,102.797,96.892,91.973,86.514,80.4,74.651,69.155,62.392,54.408,46.924,40.251,34.039,28.293,23.391,18.988,13.186
1980,13.253,27.122,52.119,87.655,125.516,161.488,185.949,197.85,201.583,198.632,191.127,180.061,167.653,154.706,142.516,131.408,121.51,112.738,104.587,97.037,90.506,84.825,78.828,72.401,66.2,60.112,52.982,44.869,37.184,30.272,24.229,19.117,15.114,11.938,8.175
1981,13.675,27.935,52.975,87.967,124.479,158.322,180.925,191.326,194.089,190.697,183.092,172.175,159.955,147.17,135.038,123.875,113.839,104.866,96.502,88.757,82.137,76.499,70.717,64.671,58.962,53.479,47.122,39.925,33.137,27.055,21.74,17.238,13.696,10.857,7.452
1982,14.191,28.6,52.121,83.767,115.932,145.446,165.678,175.963,179.964,178.753,173.4,164.492,153.544,141.245,129.118,117.621,107.246,98.03,89.648,82.118,75.839,70.644,65.387,59.933,54.839,49.989,44.33,37.889,31.827,26.405,21.605,17.453,14.09,11.267,7.758
1983,13.486,27.219,49.39,79.058,109.038,136.502,155.364,165.051,168.951,168.046,163.284,155.202,145.207,133.93,122.737,112.038,102.275,93.508,85.555,78.424,72.343,67.143,61.864,56.399,51.247,46.332,40.825,34.773,29.204,24.329,20.04,16.332,13.291,10.681,7.369
1984,12.556,25.235,46.319,74.887,104.051,130.689,149.285,159.23,163.601,163.256,158.898,151.026,141.115,129.796,118.368,107.266,97.101,87.986,79.8,72.539,66.318,60.975,55.688,50.351,45.319,40.525,35.305,29.7,24.553,20.055,16.19,12.964,10.409,8.316,5.73
